!# Results of ROTMAS saved at 13-Oct-2007 (11:46:58)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+VU**2)
!# Chi-square            : 157.333
!# Red. Chi-square (N=288,n=2) : 0.550114
!# Parameter name  :            C        V200          MD          MG
!# Parameter value :     9.919360   109.496002     1.000000     1.000000 
!# Parameter error :     0.180147     0.997696     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    10.94     36.55   47.4804         0     130.4     4.284   118.193   132.514         0         0   
       11     36.66   47.2185         0     130.5     4.247   118.324   132.567         0         0   
    11.07      36.7   46.9852         0     130.8     3.351   118.474    132.63         0         0   
    11.13     36.74   46.8813         0     130.6      3.38   118.602   132.719         0         0   
    11.19     36.89   46.8127         0     130.6     3.313   118.729   132.849         0         0   
    11.25     37.14   46.7213         0     130.9     3.134   118.855   132.999         0         0   
    11.32     37.25    46.535         0     131.1     3.106       119   133.094         0         0   
    11.38     37.34   46.2852         0     130.8      3.13   119.123   133.143         0         0   
    11.44     37.35   46.1232         0     130.7      3.19   119.245   133.199         0         0   
     11.5     37.32   46.0293         0     130.5      3.18   119.366   133.266         0         0   
    11.57     37.31   45.9521         0     130.8     3.166   119.506   133.362         0         0   
    11.63     37.38   45.8582         0     130.9      3.89   119.625   133.455         0         0   
    11.69     37.53   45.6513         0     131.3     3.023   119.742   133.532         0         0   
    11.75     37.66   45.4337         0     131.5     2.965   119.859   133.599         0         0   
    11.82     37.71   45.2844         0     131.5     3.053   119.993   133.683         0         0   
    11.88     37.68   45.2028         0     131.7     3.169   120.107   133.749         0         0   
    11.94     37.57   45.1553         0       132      3.13   120.221   133.804         0         0   
       12     37.54   45.0394         0     131.8     3.131   120.333   133.857         0         0   
    12.07     37.45    44.783         0     132.2     3.164   120.462   133.862         0         0   
    12.13     37.36   44.6021         0     133.1     3.324   120.572   133.876         0         0   
    12.19      37.4   44.5025         0     133.1     3.218   120.681   133.952         0         0   
    12.25     37.48   44.4227         0     133.3     3.178   120.789   134.045         0         0   
    12.32     37.44   44.3655         0     132.9     3.189   120.914   134.128         0         0   
    12.38      37.5   44.2129         0     132.5      3.04    121.02   134.189         0         0   
    12.44     37.64   43.9998         0     132.9     3.948   121.125   134.253         0         0   
     12.5     37.71   43.8464         0     133.3     3.372   121.229   134.317         0         0   
    12.57     37.73   43.7436         0     133.4      3.39   121.349   134.397         0         0   
    12.63     37.71   43.7167         0     133.1     3.353   121.451   134.475         0         0   
    12.69     37.62   43.6248         0     133.2     3.488   121.552   134.511         0         0   
    12.75     37.55   43.4419         0     133.1     3.537   121.652   134.523         0         0   
    12.82      37.4   43.2241         0     133.9     3.615   121.768   134.516         0         0   
    12.88     37.36   43.1103         0     133.3     6.303   121.866   134.557         0         0   
    12.94     37.46   43.0316         0     133.4     3.781   121.964   134.648         0         0   
    13.01     37.46    42.999         0     133.9     3.714   122.076    134.74         0         0   
    13.07     37.29    42.881         0     134.2     4.379   122.172   134.742         0         0   
    13.13     37.17   42.6818         0     134.9      4.65   122.267   134.731         0         0   
    13.19     37.17   42.5178         0       135     4.179    122.36   134.764         0         0   
    13.26     37.11   42.4093         0     134.1      4.45   122.469   134.812         0         0   
    13.32     37.05   42.3403         0     134.3      4.59   122.561   134.858         0         0   
    13.38     36.95   42.3199         0     134.3     4.576   122.652   134.907         0         0   
    13.44     36.89   42.1802         0     135.4     4.159   122.743   134.929         0         0   
    13.51     36.99    41.968         0     136.5     4.006   122.847   134.985         0         0   
    13.57      37.1   41.8366         0     136.8     4.374   122.936   135.056         0         0   
    13.63     37.15   41.7556         0     137.4     3.889   123.024   135.124         0         0   
    13.69     37.29   41.6875         0     137.8     4.052   123.111   135.221         0         0   
    13.76     37.51    41.646         0     138.5     4.291   123.212   135.361         0         0   
    13.82     37.59   41.4709         0     139.4     4.718   123.298   135.407         0         0   
    13.88      37.5    41.314         0     139.1     4.675   123.382   135.412         0         0   
    13.94     37.51   41.2042         0     139.9     5.065   123.467   135.458         0         0   
    14.01     37.61   41.1194         0     141.2     4.729   123.564   135.548         0         0   
    14.07      37.5   41.1192         0     142.4     4.556   123.646   135.593         0         0   
    14.13     37.29   41.0117         0     142.9       4.8   123.728   135.577         0         0   
    14.19     37.26   40.8364         0     143.9     4.446   123.809    135.59         0         0   
    14.26      37.3   40.6698         0     141.4     4.846   123.903   135.636         0         0   
    14.32     37.27   40.5862         0     142.1     4.415   123.982   135.676         0         0   
    14.38     37.16   40.5216         0     141.6      4.61   124.061   135.698         0         0   
    14.44     37.11   40.5224         0     141.1     6.545   124.139   135.756         0         0   
    14.51     37.15   40.3647         0     139.8     4.895   124.229   135.803         0         0   
    14.57      37.2   40.2083         0     140.8     4.557   124.306    135.84         0         0   
    14.63     37.18   40.0847         0     140.3      4.94   124.382   135.868         0         0   
    14.69     37.16   40.0087         0     139.7     4.891   124.457   135.909         0         0   
    14.76     37.13   39.9397         0     140.2     4.893   124.544    135.96         0         0   
    14.82     36.98   39.9256         0     139.7     4.545   124.618   135.983         0         0   
    14.88     36.88     39.77         0     139.5     4.288   124.692   135.977         0         0   
    14.94     36.88   39.6311         0     138.5     4.278   124.764   136.003         0         0   
    15.01     37.01   39.5135         0     137.3     4.754   124.848   136.081         0         0   
    15.07      37.2   39.4469         0     138.3     4.406   124.919   136.179         0         0   
    15.13     37.35   39.3893         0       141     3.761    124.99   136.268         0         0   
    15.19     37.39   39.3647         0     141.6     3.656    125.06   136.336         0         0   
    15.26     37.35   39.1871         0     140.7     3.531   125.141   136.349         0         0   
    15.32     37.32   39.0585         0     139.5     3.432    125.21   136.366         0         0   
    15.38      37.3   38.9796         0     140.6     3.371   125.278   136.401         0         0   
    15.44     37.26   38.9184         0     139.5     3.475   125.345   136.435         0         0   
    15.51     37.24   38.9201         0     138.7     3.367   125.423   136.501         0         0   
    15.57     37.18   38.7918         0     139.5     3.159    125.49   136.509         0         0   
    15.63     37.06    38.653         0     141.1      3.13   125.555   136.498         0         0   
    15.69     36.92   38.5365         0       140     3.084    125.62   136.487         0         0   
    15.76     36.73   38.4567         0     140.1     3.011   125.696   136.482         0         0   
    15.82     36.58    38.403         0     140.9     2.845    125.76   136.486         0         0   
    15.88     36.45   38.4041         0     140.9     2.843   125.823    136.51         0         0   
    15.94     36.39   38.2649         0     140.5     3.088   125.886   136.512         0         0   
    16.01     36.26   38.1208         0     139.6     2.813   125.958   136.504         0         0   
    16.07     36.16   38.0292         0     138.2     3.083    126.02   136.509         0         0   
    16.13     36.14    37.967         0     136.5     4.838   126.081   136.543         0         0   
    16.19     36.24   37.9168         0     135.9     4.495   126.142   136.611         0         0   
    16.26     36.27    37.884         0     135.3     4.074   126.211   136.675         0         0   
    16.32     36.23   37.7471         0     136.1     5.706   126.271   136.681         0         0   
    16.38     36.15   37.6307         0     136.3     4.518    126.33   136.682         0         0   
    16.44     36.02   37.5544         0     135.7     4.072   126.388   136.681         0         0   
    16.51     35.79   37.4898         0     135.5     3.552   126.456   136.665         0         0   
    16.57      35.6   37.4408         0     135.5     3.318   126.513   136.655         0         0   
    16.63     35.44   37.3959         0     135.1      3.64    126.57   136.654         0         0   
    16.69     35.34   37.2715         0     134.9     2.521   126.626   136.646         0         0   
    16.76      35.2     37.15         0     134.3      2.02   126.691   136.637         0         0   
    16.82     35.05   37.0896         0     134.4     1.982   126.746   136.634         0         0   
    16.88     34.93   37.0386         0     135.4     1.907   126.801    136.64         0         0   
    16.94     34.87    37.052         0     134.5     1.987   126.855   136.678         0         0   
    17.01     34.91    36.905         0     133.7      2.03   126.918   136.707         0         0   
    17.07        35   36.7972         0     133.2     2.648   126.971    136.75         0         0   
    17.13     35.08   36.7098         0     133.2     2.348   127.024   136.796         0         0   
    17.19     35.09   36.6519         0       134     2.946   127.076   136.832         0         0   
    17.26        35   36.5987         0     134.3     4.443   127.137   136.851         0         0   
    17.32     34.97   36.5861         0     135.5     5.942   127.188   136.888         0         0   
    17.38     34.93   36.4635         0     135.3     5.264   127.239   136.892         0         0   
    17.44     34.89   36.3604         0     134.2     4.969   127.289   136.901         0         0   
    17.51     34.82   36.2773         0     134.6     4.842   127.347   136.915         0         0   
    17.57     34.74   36.2258         0     135.9     3.963   127.397   136.928         0         0   
    17.63     34.62   36.1837         0     137.3     4.521   127.446   136.932         0         0   
    17.69     34.59   36.1532         0     137.5     5.241   127.494   136.961         0         0   
    17.76     34.54   36.0257         0     138.6     5.564   127.551   136.967         0         0   
    17.82     34.53   35.9303         0     137.1     5.836   127.598   136.984         0         0   
    17.88     34.48   35.8744         0     136.9     5.429   127.646   137.001         0         0   
    17.94     34.49   35.8284         0     137.2      5.07   127.692   137.035         0         0   
    18.01     34.48   35.7805         0     138.5     4.721   127.746    137.07         0         0   
